currency,financial_statement_item,fs_item_description,consunit,cu_name,plant,plant_name,outlet,outlet_name,py,lfc,fc,plan,ytd_pm,ytd,ytd_plan,ytd_py,period,period_plan,period_py,period_1,period_2,period_3,period_4,period_5,period_6,period_7,period_8,period_9,period_10,period_11,period_12,division,bu,new_outlet,new_outlet_name
GC,312507600,Other operational expenses - external,698,VT Korea,242,ICH Icheon,7521,PL MES,-0.44423,-0.0027,-0.00741,0,-0.00741,-0.00741,0,-0.01145,0,0,4e-05,0,0,-0.00278,-0.00019,2e-05,-0.00308,0.0,-0.00059,-0.00079,0,0,0,P,SC,7521,PL MES
GC,312507600,Other operational expenses - external,698,VT Korea,242,ICH Icheon,7721,PL HVD,0,-0.00691,-0.00854,0,-0.00854,-0.00854,0,0,0,0,0,0,0,-0.0032,-0.00022,2e-05,-0.00355,0.0,-0.00068,-0.00091,0,0,0,E,DS,7721,PL HVD
GC,312507600,Other operational expenses - external,698,VT Korea,242,ICH Icheon,7811,PL ENC,-3.61721,-0.09369,-0.10794,0,-0.10794,-0.10794,0,-0.09403,0,0,0.00038,0,-0.03474,-0.0276,-0.00144,0.0005,-0.03103,0.00011,-0.00588,-0.00786,0,0,0,E,CT,7811,PL ENC
GC,312507600,Other operational expenses - external,698,VT Korea,242,ICH Icheon,7821,PL DTC,-47.07781,-0.25079,-0.26109,0,-0.26109,-0.26109,0,-44.59052,0,0,0.17683,0,-0.22352,-0.01438,0.00207,0.00183,-0.01846,0.00047,-0.00465,-0.00445,0,0,0,E,CT,7821,PL DTC
GC,312507600,Other operational expenses - external,698,VT Korea,242,ICH Icheon,7831,PL VBC,0,-0.00103,-0.00127,0,-0.00127,-0.00127,0,0,0,0,0,0,0,-0.00048,-3e-05,0,-0.00052,0.0,-0.0001,-0.00014,0,0,0,E,CT,7831,PL VBC
GC,312507600,Other operational expenses - external,698,VT Korea,242,ICH Icheon,7851,PL MTC,-1.53964,-0.03647,-1.7603,0,-1.7603,-1.7603,0,-0.03996,0,0,0.00016,0,0,-0.01691,-0.00117,0.00014,-0.01878,3e-05,-1.72111,-0.0025,0,0,0,E,CT,7851,PL MTC
GC,312507600,Other operational expenses - external,698,VT Korea,483,ICH Icheon NPF,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,312507600,Other operational expenses - external,698,VT Korea,483,ICH Icheon NPF,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,312507600,Other operational expenses - external,698,VT Korea,483,ICH Icheon NPF,7110,CGF,-0.44608,0,0,0,-0.37953,-0.37953,0,-0.01149,0,0,5e-05,0,-0.30641,0.0005,-0.07489,0.00296,-0.00281,0.00076,0.00064,-0.00028,0,0,0,VT,VT,7110,CGF
GC,312507600,Other operational expenses - external,698,VT Korea,483,ICH Icheon NPF,7210,DIV P C,0,0,0,0,-0.00302,-0.00302,0,0,0,0,0,0,0,-0.00113,-8e-05,1e-05,-0.00126,1e-05,-0.00025,-0.00032,0,0,0,P,Div,7210,DIV P C
GC,312507600,Other operational expenses - external,698,VT Korea,483,ICH Icheon NPF,7220,DIV E C,-0.62464,0,0,0,-0.01585,-0.01585,0,-0.21036,0,0,0.00084,0,0,-0.00275,-0.00019,-0.00855,-0.00305,2e-05,-0.00056,-0.00077,0,0,0,E,Div,7220,DIV E C
GC,312507600,Other operational expenses - external,698,VT Korea,483,ICH Icheon NPF,7221,DIV E Eng.,-2.10673,0,0,0,-0.03186,-0.03186,0,-0.30166,0,0,0.00119,0,0,-0.00876,-0.00924,0.00014,-0.00972,3e-05,-0.00185,-0.00246,0,0,0,E,Div,7221,DIV E Eng.
GC,312507600,Other operational expenses - external,698,VT Korea,483,ICH Icheon NPF,7321,PL DAC,-0.07084,0,0,0,-0.04629,-0.04629,0,-0.00183,0,0,1e-05,0,0,-0.00145,-0.0001,1e-05,-0.00162,1e-05,-0.00954,-0.0336,0,0,0,P,AC,7321,PL DAC
GC,312507600,Other operational expenses - external,698,VT Korea,483,ICH Icheon NPF,7511,PL EES,0,0,0,0,-0.00206,-0.00206,0,0,0,0,0,0,0,-0.00077,-6e-05,1e-05,-0.00086,1e-05,-0.00017,-0.00022,0,0,0,P,SC,7511,PL EES
GC,312507600,Other operational expenses - external,698,VT Korea,483,ICH Icheon NPF,7521,PL MES,0,0,0,0,-0.00206,-0.00206,0,0,0,0,0,0,0,-0.00077,-6e-05,1e-05,-0.00086,1e-05,-0.00017,-0.00022,0,0,0,P,SC,7521,PL MES
GC,312507600,Other operational expenses - external,698,VT Korea,483,ICH Icheon NPF,7721,PL HVD,0,0,0,0,-6.01673,-6.01673,0,0,0,0,0,0,0,-6.19817,0.09066,0.04749,0.00347,0.0122,0.01976,0.00786,0,0,0,E,DS,7721,PL HVD
GC,312507600,Other operational expenses - external,698,VT Korea,483,ICH Icheon NPF,7811,PL ENC,-0.24617,0,0,0,-0.00127,-0.00127,0,-0.00634,0,0,3e-05,0,0,-0.00048,-3e-05,0,-0.00052,0.0,-0.0001,-0.00014,0,0,0,E,CT,7811,PL ENC
GC,312507600,Other operational expenses - external,698,VT Korea,483,ICH Icheon NPF,7821,PL DTC,-0.17615,0,0,0,-0.00127,-0.00127,0,-0.00453,0,0,2e-05,0,0,-0.00048,-3e-05,0,-0.00052,0.0,-0.0001,-0.00014,0,0,0,E,CT,7821,PL DTC
GC,312507600,Other operational expenses - external,698,VT Korea,483,ICH Icheon NPF,7841,PL CEC,-0.0201,0,0,0,-0.00127,-0.00127,0,-0.00052,0,0,0.0,0,0,-0.00048,-3e-05,0,-0.00052,0.0,-0.0001,-0.00014,0,0,0,E,CT,7841,PL CEC
GC,312507600,Other operational expenses - external,698,VT Korea,483,ICH Icheon NPF,7851,PL MTC,0.0,0,0,0,-0.00127,-0.00127,0,-0.00362,0,0,-0.00362,0,0,-0.00048,-3e-05,0,-0.00052,0.0,-0.0001,-0.00014,0,0,0,E,CT,7851,PL MTC
GC,312507800,Other operational expenses - related parties,698,VT Korea,242,ICH Icheon,7431,PL CM CCN,-68.48795,0,0,0,0,0,0,-68.67906,0,0,0.27236,0,0,0,0,0,0,0,0,0,0,0,0,P,HT,7431,PL CM CCN
GC,312507800,Other operational expenses - related parties,698,VT Korea,242,ICH Icheon,7436,PL CM PSS,-203.99098,0,0,0,0,0,0,-204.56022,0,0,0.81121,0,0,0,0,0,0,0,0,0,0,0,0,P,HT,7436,PL CM PSS
GC,312507800,Other operational expenses - related parties,698,VT Korea,483,ICH Icheon NPF,7110,CGF,-157.9365,0,0,0,0,0,0,-158.37722,0,0,0.62807,0,0,0,0,0,0,0,0,0,0,0,0,VT,VT,7110,CGF
GC,312508100,Other operational income - external,698,VT Korea,219,Sejong,7521,PL MES,0.84339,0,0,0,0,0,0,0.84574,0,0,-0.00336,0,0,0,0,0,0,0,0,0,0,0,0,P,SC,7521,PL MES
GC,312508100,Other operational income - external,698,VT Korea,242,ICH Icheon,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,312508100,Other operational income - external,698,VT Korea,242,ICH Icheon,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,312508100,Other operational income - external,698,VT Korea,242,ICH Icheon,7311,PL EAC,7.12215,0.20423,0.20433,0,0.20433,0.20433,0,7.14202,0,0,-0.02833,0,0.01569,-0.00017,-0.00023,-0.00012,0.1898,0.0003,-0.00067,-0.00027,0,0,0,P,AC,7311,PL EAC
GC,312508100,Other operational income - external,698,VT Korea,242,ICH Icheon,7411,PL HYD,95.23633,0.27148,0.27243,0,0.27243,0.27243,0,95.50209,0,0,95.35264,0,0.02091,-0.00022,-0.0003,-0.00016,0.25306,0.00041,-0.0009,-0.00037,0,0,0,P,HT,7411,PL HYD
GC,312508100,Other operational income - external,698,VT Korea,242,ICH Icheon,7431,PL CM CCN,0.6142,1.51392,11.0509,0,11.0509,11.0509,0,0.61587,0,0,-0.00244,0,0.11663,-0.00124,-0.00169,-0.00088,1.41119,9.57808,-0.03649,-0.0147,0,0,0,P,HT,7431,PL CM CCN
GC,312508100,Other operational income - external,698,VT Korea,242,ICH Icheon,7432,PL CM CVS,0.26584,0.56651,0.5685,0,0.5685,0.5685,0,0.26658,0,0,-0.00106,0,0.04364,-0.00046,-0.00063,-0.00033,0.52806,0.00085,-0.00188,-0.00075,0,0,0,P,HT,7432,PL CM CVS
GC,312508100,Other operational income - external,698,VT Korea,242,ICH Icheon,7436,PL CM PSS,1.12011,17.68282,52.49832,0,52.49832,52.49832,0,1.12324,0,0,-0.00445,0,0.14889,6.04103,-0.09058,-0.04743,11.74866,0.817,5.20327,28.67748,0,0,0,P,HT,7436,PL CM PSS
GC,312508100,Other operational income - external,698,VT Korea,242,ICH Icheon,7521,PL MES,0.1537,0.02231,0.30179,0,0.30179,0.30179,0,0.15397,0,0,-0.00052,0,0.02323,-0.00024,-0.00034,0.0005,0.27913,0.00045,-0.00054,-0.0004,0,0,0,P,SC,7521,PL MES
GC,312508100,Other operational income - external,698,VT Korea,242,ICH Icheon,7721,PL HVD,0,0.34489,4255.11883,0,0.3474,0.3474,0,0,0,0,0,0,0.02657,-0.00028,-0.00039,-0.0002,0.32149,0.00052,-0.00115,0.00084,0,0,0,E,DS,7721,PL HVD
GC,312508100,Other operational income - external,698,VT Korea,242,ICH Icheon,7811,PL ENC,91.64586,4.43087,7.47268,0,7.47268,7.47268,0,8.89694,0,0,-0.03529,0,0.23209,0.72815,-0.01406,-0.00735,3.52155,0.00163,2.31053,0.70014,0,0,0,E,CT,7811,PL ENC
GC,312508100,Other operational income - external,698,VT Korea,242,ICH Icheon,7821,PL DTC,2949.22155,2.05576,5.04374,0,5.04374,5.04374,0,3.50791,0,0,-0.00145,0,0.15371,0.02675,0.08122,0.12562,1.68215,0.0022,2.95325,0.01884,0,0,0,E,CT,7821,PL DTC
GC,312508100,Other operational income - external,698,VT Korea,242,ICH Icheon,7831,PL VBC,0,0.05125,0.05143,0,0.05143,0.05143,0,0,0,0,0,0,0.00395,-4e-05,-6e-05,-3e-05,0.04777,8e-05,-0.00017,-7e-05,0,0,0,E,CT,7831,PL VBC
GC,312508100,Other operational income - external,698,VT Korea,242,ICH Icheon,7851,PL MTC,-86.83656,1.82142,1.82781,0,1.82781,1.82781,0,3.31063,0,0,0.12168,0,0.14032,-0.00149,-0.00203,-0.00106,1.69781,0.00273,-0.00604,-0.00243,0,0,0,E,CT,7851,PL MTC
GC,312508100,Other operational income - external,698,VT Korea,483,ICH Icheon NPF,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,312508100,Other operational income - external,698,VT Korea,483,ICH Icheon NPF,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,312508100,Other operational income - external,698,VT Korea,483,ICH Icheon NPF,7110,CGF,0.14959,0,0,0,0.29745,0.29745,0,0.15001,0,0,-0.00059,0,0.02283,-0.00024,-0.00033,-0.00017,0.27629,0.00045,-0.00098,-0.0004,0,0,0,VT,VT,7110,CGF
GC,312508100,Other operational income - external,698,VT Korea,483,ICH Icheon NPF,7210,DIV P C,0,0,0,0,0.12232,0.12232,0,0,0,0,0,0,0.00939,-0.0001,-0.00014,-7e-05,0.11362,0.00018,-0.0004,-0.00016,0,0,0,P,Div,7210,DIV P C
GC,312508100,Other operational income - external,698,VT Korea,483,ICH Icheon NPF,7220,DIV E C,2644.61565,0,0,0,0.29745,0.29745,0,89.90598,0,0,75.67538,0,0.02284,-0.00025,-0.00033,-0.00017,0.2763,0.00044,-0.00098,-0.0004,0,0,0,E,Div,7220,DIV E C
GC,312508100,Other operational income - external,698,VT Korea,483,ICH Icheon NPF,7221,DIV E Eng.,1.7704,0,0,0,0.94657,0.94657,0,1.77533,0,0,-0.00704,0,0.07267,-0.00077,-0.00106,-0.00055,0.87925,0.00141,-0.00312,-0.00126,0,0,0,E,Div,7221,DIV E Eng.
GC,312508100,Other operational income - external,698,VT Korea,483,ICH Icheon NPF,7321,PL DAC,0.02376,0,0,0,0.15707,0.15707,0,0.02382,0,0,-9e-05,0,0.01206,-0.00013,-0.00017,-0.0001,0.1459,0.00023,-0.00051,-0.00021,0,0,0,P,AC,7321,PL DAC
GC,312508100,Other operational income - external,698,VT Korea,483,ICH Icheon NPF,7511,PL EES,0,0,0,0,0.0834,0.0834,0,0,0,0,0,0,0.0064,-7e-05,-9e-05,-5e-05,0.07747,0.00012,-0.00027,-0.00011,0,0,0,P,SC,7511,PL EES
GC,312508100,Other operational income - external,698,VT Korea,483,ICH Icheon NPF,7521,PL MES,0,0,0,0,0.0834,0.0834,0,0,0,0,0,0,0.0064,-7e-05,-9e-05,-5e-05,0.07747,0.00012,-0.00027,-0.00011,0,0,0,P,SC,7521,PL MES
GC,312508100,Other operational income - external,698,VT Korea,483,ICH Icheon NPF,7721,PL HVD,0,0,0,0,0.05143,0.05143,0,0,0,0,0,0,0.00395,-4e-05,-6e-05,-3e-05,0.04777,8e-05,-0.00017,-7e-05,0,0,0,E,DS,7721,PL HVD
GC,312508100,Other operational income - external,698,VT Korea,483,ICH Icheon NPF,7811,PL ENC,0.08254,0,0,0,0.05143,0.05143,0,0.08279,0,0,-0.00033,0,0.00395,-4e-05,-6e-05,-3e-05,0.04777,8e-05,-0.00017,-7e-05,0,0,0,E,CT,7811,PL ENC
GC,312508100,Other operational income - external,698,VT Korea,483,ICH Icheon NPF,7821,PL DTC,0.05907,0,0,0,0.05143,0.05143,0,0.05923,0,0,-0.00024,0,0.00395,-4e-05,-6e-05,-3e-05,0.04777,8e-05,-0.00017,-7e-05,0,0,0,E,CT,7821,PL DTC
GC,312508100,Other operational income - external,698,VT Korea,483,ICH Icheon NPF,7841,PL CEC,0.00674,0,0,0,0.05143,0.05143,0,0.00676,0,0,-3e-05,0,0.00395,-4e-05,-6e-05,-3e-05,0.04777,8e-05,-0.00017,-7e-05,0,0,0,E,CT,7841,PL CEC
GC,312508100,Other operational income - external,698,VT Korea,483,ICH Icheon NPF,7851,PL MTC,0,0,0,0,6.78815,6.78815,0,0,0,0,0,0,0.00395,-4e-05,6.83918,-0.05321,0.04329,-0.01358,-0.02241,-0.00903,0,0,0,E,CT,7851,PL MTC
GC,312508300,Other operational income - related parties,698,VT Korea,242,ICH Icheon,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,312508300,Other operational income - related parties,698,VT Korea,242,ICH Icheon,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,312508300,Other operational income - related parties,698,VT Korea,242,ICH Icheon,7311,PL EAC,16.62201,0.1336,0.17177,0,0.17177,0.17177,0,13.89834,0,0,1.33521,0,0,0,0.0775,0.01863,0.01915,0.01894,0.01867,0.01888,0,0,0,P,AC,7311,PL EAC
GC,312508300,Other operational income - related parties,698,VT Korea,242,ICH Icheon,7411,PL HYD,12.48051,0.15268,0.22903,0,0.22903,0.22903,0,10.43546,0,0,1.00253,0,0,0,0.10334,0.02483,0.02553,0.02526,0.02489,0.02518,0,0,0,P,HT,7411,PL HYD
GC,312508300,Other operational income - related parties,698,VT Korea,242,ICH Icheon,7431,PL CM CCN,636.93476,250.26454,341.66227,0,341.66227,341.66227,0,514.16594,0,0,89.80027,0,79.88678,43.403,43.42582,30.99193,54.2236,38.13727,38.0168,13.57707,0,0,0,P,HT,7431,PL CM CCN
GC,312508300,Other operational income - related parties,698,VT Korea,242,ICH Icheon,7432,PL CM CVS,149.42843,75.75522,97.46483,0,97.46483,97.46483,0,136.5839,0,0,16.93766,0,33.62155,8.79349,5.62119,10.79675,17.42672,6.75527,12.21986,2.23,0,0,0,P,HT,7432,PL CM CVS
GC,312508300,Other operational income - related parties,698,VT Korea,242,ICH Icheon,7436,PL CM PSS,744.55278,386.98549,494.90488,0,494.90488,494.90488,0,683.7285,0,0,39.52054,0,78.88603,81.11749,178.95972,18.65208,31.94725,77.648,31.84694,-4.15263,0,0,0,P,HT,7436,PL CM PSS
GC,312508300,Other operational income - related parties,698,VT Korea,242,ICH Icheon,7521,PL MES,13.4879,0,0.2524,0,0.2524,0.2524,0,11.27779,0,0,1.08346,0,0,0,0.11388,0.02737,0.02813,0.02784,0.02743,0.02775,0,0,0,P,SC,7521,PL MES
GC,312508300,Other operational income - related parties,698,VT Korea,242,ICH Icheon,7721,PL HVD,0,0.19397,0.29096,0,0.29096,0.29096,0,0,0,0,0,0,0,0,0.13128,0.03155,0.03243,0.03209,0.03162,0.03199,0,0,0,E,DS,7721,PL HVD
GC,312508300,Other operational income - related parties,698,VT Korea,242,ICH Icheon,7811,PL ENC,109.80007,1.69433,2.54149,0,2.54149,2.54149,0,91.80834,0,0,8.82005,0,0,0,1.14674,0.27554,0.28333,0.28026,0.27624,0.27938,0,0,0,E,CT,7811,PL ENC
GC,312508300,Other operational income - related parties,698,VT Korea,242,ICH Icheon,7821,PL DTC,81.37512,1.01504,1.52256,0,1.52256,1.52256,0,68.04107,0,0,6.53671,0,0,0,0.68699,0.16507,0.16974,0.1679,0.16548,0.16738,0,0,0,E,CT,7821,PL DTC
GC,312508300,Other operational income - related parties,698,VT Korea,242,ICH Icheon,7831,PL VBC,0,0.02882,0.04323,0,0.04323,0.04323,0,0,0,0,0,0,0,0,0.01951,0.00468,0.00482,0.00477,0.0047,0.00475,0,0,0,E,CT,7831,PL VBC
GC,312508300,Other operational income - related parties,698,VT Korea,242,ICH Icheon,7851,PL MTC,46.73791,1.02439,1.53658,0,1.53658,1.53658,0,39.07947,0,0,3.75436,0,0,0,0.69332,0.16659,0.1713,0.16944,0.16701,0.16892,0,0,0,E,CT,7851,PL MTC
GC,312508300,Other operational income - related parties,698,VT Korea,483,ICH Icheon NPF,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,312508300,Other operational income - related parties,698,VT Korea,483,ICH Icheon NPF,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,312508300,Other operational income - related parties,698,VT Korea,483,ICH Icheon NPF,7110,CGF,26.01796,0,0,0,94.43403,94.43403,0,17.86068,0,0,1.06204,0,6.46076,1.11694,3.39754,53.37467,-0.01446,15.49237,14.70394,-0.09773,0,0,0,VT,VT,7110,CGF
GC,312508300,Other operational income - related parties,698,VT Korea,483,ICH Icheon NPF,7210,DIV P C,0,0,0,0,0.10283,0.10283,0,0,0,0,0,0,0,0,0.0464,0.01115,0.01146,0.01134,0.01117,0.01131,0,0,0,P,Div,7210,DIV P C
GC,312508300,Other operational income - related parties,698,VT Korea,483,ICH Icheon NPF,7220,DIV E C,12.92823,0,0,0,0.25006,0.25006,0,10.80982,0,0,1.0385,0,0,0,0.11283,0.02711,0.02788,0.02757,0.02718,0.02749,0,0,0,E,Div,7220,DIV E C
GC,312508300,Other operational income - related parties,698,VT Korea,483,ICH Icheon NPF,7221,DIV E Eng.,56.27723,0,0,0,0.79575,0.79575,0,47.05569,0,0,4.52063,0,0,0,0.35905,0.08627,0.08871,0.08775,0.08649,0.08748,0,0,0,E,Div,7221,DIV E Eng.
GC,312508300,Other operational income - related parties,698,VT Korea,483,ICH Icheon NPF,7321,PL DAC,2.15071,0,0,0,0.13204,0.13204,0,1.79829,0,0,0.17276,0,0,0,0.05958,0.01431,0.01472,0.01456,0.01436,0.01451,0,0,0,P,AC,7321,PL DAC
GC,312508300,Other operational income - related parties,698,VT Korea,483,ICH Icheon NPF,7511,PL EES,0,0,0,0,0.07011,0.07011,0,0,0,0,0,0,0,0,0.03163,0.0076,0.00782,0.00773,0.00762,0.00771,0,0,0,P,SC,7511,PL EES
GC,312508300,Other operational income - related parties,698,VT Korea,483,ICH Icheon NPF,7521,PL MES,0,0,0,0,0.07011,0.07011,0,0,0,0,0,0,0,0,0.03163,0.0076,0.00782,0.00773,0.00762,0.00771,0,0,0,P,SC,7521,PL MES
GC,312508300,Other operational income - related parties,698,VT Korea,483,ICH Icheon NPF,7721,PL HVD,0,0,0,0,0.04323,0.04323,0,0,0,0,0,0,0,0,0.01951,0.00468,0.00482,0.00477,0.0047,0.00475,0,0,0,E,DS,7721,PL HVD
GC,312508300,Other operational income - related parties,698,VT Korea,483,ICH Icheon NPF,7811,PL ENC,7.47435,0,0,0,0.04323,0.04323,0,6.24961,0,0,0.6004,0,0,0,0.01951,0.00468,0.00482,0.00477,0.0047,0.00475,0,0,0,E,CT,7811,PL ENC
GC,312508300,Other operational income - related parties,698,VT Korea,483,ICH Icheon NPF,7821,PL DTC,5.34834,0,0,0,0.04323,0.04323,0,4.47197,0,0,0.42962,0,0,0,0.01951,0.00468,0.00482,0.00477,0.0047,0.00475,0,0,0,E,CT,7821,PL DTC
GC,312508300,Other operational income - related parties,698,VT Korea,483,ICH Icheon NPF,7841,PL CEC,0.61022,0,0,0,0.04323,0.04323,0,0.51023,0,0,0.04903,0,0,0,0.01951,0.00468,0.00482,0.00477,0.0047,0.00475,0,0,0,E,CT,7841,PL CEC
GC,312508300,Other operational income - related parties,698,VT Korea,483,ICH Icheon NPF,7851,PL MTC,0,0,0,0,0.04323,0.04323,0,0,0,0,0,0,0,0,0.01951,0.00468,0.00482,0.00477,0.0047,0.00475,0,0,0,E,CT,7851,PL MTC
GC,315000000,Non-operating income/expenses,698,VT Korea,9,none,9999,Non-Operational,-561.17058,-850.95429,-850.95429,-902.93454,-663.9551,-663.9551,-752.44545,-458.95815,0,-75.24455,-47.67072,0,-190.09123,-27.18427,-92.29538,-95.9543,-28.80142,-100.10698,-98.81291,-30.70861,0,0,0,VT,VT,9999,Non-Operational
GC,315004100,Service mark-up ICO,698,VT Korea,9,none,9999,Non-Operational,-561.17058,-850.95429,-850.95429,-902.93454,-663.9551,-663.9551,-752.44545,-458.95815,0,-75.24455,-47.67072,0,-190.09123,-27.18427,-92.29538,-95.9543,-28.80142,-100.10698,-98.81291,-30.70861,0,0,0,VT,VT,9999,Non-Operational
GC,315500000,Financial result,698,VT Korea,9,none,9999,Non-Operational,2209.034,3121.62661,3121.62661,679.74744,2470.61387,2470.61387,694.91304,1794.84965,0,15.26879,84.1169,0,237.99055,297.18398,1617.4105,-400.11753,77.7181,409.93646,-54.82584,285.31765,0,0,0,VT,VT,9999,Non-Operational
GC,315501100,Interest expense internal,698,VT Korea,9,none,9999,Non-Operational,0,0,0,-60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VT,VT,9999,Non-Operational
GC,315502100,Net interest for accrued liabilities,698,VT Korea,9,none,9999,Non-Operational,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,VT,VT,9999,Non-Operational
GC,315502600,Interest income internal,698,VT Korea,9,none,9999,Non-Operational,824.52914,523.33689,523.33689,450.0,347.60666,347.60666,450.0,684.10703,0,0,78.9659,0,90.89468,40.34635,-1.92053,-1.00554,-0.08461,45.55527,82.0052,91.81584,0,0,0,VT,VT,9999,Non-Operational
GC,315503100,Interest income external,698,VT Korea,9,none,9999,Non-Operational,435.44374,1134.60571,1134.60571,289.74744,1085.00952,1085.00952,244.91304,287.65257,0,15.26879,5.51766,0,87.70891,229.72829,126.48876,7.98648,282.74305,89.39017,28.55487,232.40899,0,0,0,VT,VT,9999,Non-Operational
GC,315503600,Gains/losses derivative instruments (financials),698,VT Korea,9,none,9999,Non-Operational,2042.35241,-1389.71265,-1389.71265,0,-2023.25169,-2023.25169,0,-520.15157,0,0,-641.3424,0,-2378.22426,675.05043,24.92357,13.04935,1.09801,267.95358,-454.5391,-172.56327,0,0,0,VT,VT,9999,Non-Operational
GC,315504600,FX internal (financial debt),698,VT Korea,9,none,9999,Non-Operational,-1548.71129,640.13036,640.13036,0,1132.15922,1132.15922,0,46.52453,0,0,641.50856,0,666.60052,-7.07782,-9.6512,-5.05312,-0.42518,-37.63104,220.11588,305.28118,0,0,0,VT,VT,9999,Non-Operational
GC,315505100,FX effects on ICO interest,698,VT Korea,9,none,9999,Non-Operational,-1.47409,0,0,0,-0.32996,-0.32996,0,0,0,0,0,0,3.77224,-3.77224,0,0,0,0.24565,1.16401,-1.73962,0,0,0,VT,VT,9999,Non-Operational
GC,315505600,FX external (financial debt),698,VT Korea,9,none,9999,Non-Operational,389.12088,1032.67706,1032.67706,0,836.97733,836.97733,0,1237.5253,0,0,-4.90759,0,1722.70615,-658.74481,-15.56959,-8.15183,-0.68593,-2.09392,-3.41014,-197.0726,0,0,0,VT,VT,9999,Non-Operational
GC,315506610,Interest expense from leasing,698,VT Korea,9,none,9999,Non-Operational,-15.32566,0,0,0,-17.54342,-17.54342,0,-10.25051,0,0,-2.32161,0,-4.48272,-2.0731,-1.9745,-1.98231,-1.96939,-1.78466,-1.68187,-1.59487,0,0,0,VT,VT,9999,Non-Operational
GC,315507100,Interest expense from post employment benefits,698,VT Korea,9,none,9999,Non-Operational,-323.96135,-518.37096,-518.37096,-413.85102,-388.77821,-388.77821,-344.87585,-270.72115,0,-34.48759,-26.10589,0,-89.9677,-43.55096,-41.90108,-42.14995,-43.34178,-42.87212,-42.25647,-42.73815,0,0,0,VT,VT,9999,Non-Operational
GC,315507600,Interest income from post employment benefits,698,VT Korea,9,none,9999,Non-Operational,407.06022,800.78308,800.78308,413.85102,600.5873,600.5873,344.87585,340.16345,0,34.48759,32.80227,0,138.98273,67.27784,64.72907,65.11354,66.95469,66.22914,65.27809,66.0222,0,0,0,VT,VT,9999,Non-Operational
GC,315508100,Gains/losses from other investments in equity instruments,698,VT Korea,9,none,9999,Non-Operational,0,898.17712,898.17712,0,898.17712,898.17712,0,0,0,0,0,0,0,0,1472.286,-427.92415,-226.57076,24.94439,49.94369,5.49795,0,0,0,VT,VT,9999,Non-Operational
GC,316000000,Income tax expense,698,VT Korea,9,none,9999,Non-Operational,-5332.38269,-6141.55963,-6151.59375,10191.08791,-3606.04565,-3614.70152,9990.69378,-7.67987,-8.65587,839.57785,0.03046,0,-212.63112,-1126.51307,4.4697,10.37785,-1237.5277,35.5866,-1139.20111,59.3932,-8.65587,0,0,VT,VT,9999,Non-Operational
GC,316002600,Current tax external,698,VT Korea,9,none,9999,Non-Operational,-2955.59099,-6785.66185,-6785.66185,0,-3891.66514,-3891.66514,0,485.67008,0,0,-1.926,0,0,-1017.55212,14.89046,7.79626,-1841.51304,5.71317,-1144.80373,83.80386,0,0,0,VT,VT,9999,Non-Operational
GC,316003100,Deferred taxes,698,VT Korea,9,none,9999,Non-Operational,-2376.7917,644.10222,634.0681,10191.08791,285.61949,276.96362,9990.69378,-493.34995,-8.65587,839.57785,1.95646,0,-212.63112,-108.96095,-10.42076,2.58159,603.98534,29.87343,5.60262,-24.41066,-8.65587,0,0,VT,VT,9999,Non-Operational
GC,316003110,Deferred taxes,698,VT Korea,9,none,9999,Non-Operational,-2376.7917,644.10222,634.0681,10191.08791,285.61949,276.96362,9990.69378,-493.34995,-8.65587,839.57785,1.95646,0,-212.63112,-108.96095,-10.42076,2.58159,603.98534,29.87343,5.60262,-24.41066,-8.65587,0,0,VT,VT,9999,Non-Operational
